dataset,person,site,beta_mean,beta_sd,sigma,p_outlier,p_gt0,p_lt0,p_near,p_in_direction,p_opposite_direction,effect_direction,responder,near_zero,opposite,high_precision
Stroop,7543666,SanDiegoStateUniversity,-0.09686942839688,0.03111005111691551,0.03111005111691551,NA,9.235787103009097e-4,0.9990764212896991,0.0066528122744268225,0.9990764212896991,9.235787103009097e-4,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7543667,SanDiegoStateUniversity,-0.07591742912304975,0.03388050684049969,0.03388050684049969,NA,0.012521439480518648,0.9874785605194814,0.04710766761209739,0.9874785605194814,0.012521439480518648,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7543672,UCRiverside,-0.08853923306417,0.03236481114791406,0.03236481114791406,NA,0.0031127323906672277,0.9968872676093328,0.016701073588293203,0.9968872676093328,0.0031127323906672277,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7543673,UniversityOfFlorida,-0.0837689198440685,0.03239791423520048,0.03239791423520048,NA,0.004860103657663206,0.9951398963423368,0.02383644169782606,0.9951398963423368,0.004860103657663206,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7543771,SanDiegoStateUniversity,-0.106566350957075,0.03159431187503177,0.03159431187503177,NA,3.718237416698855e-4,0.9996281762583301,0.0030416900117109513,0.9996281762583301,3.718237416698855e-4,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7543772,SanDiegoStateUniversity,-0.08932266951224,0.03135806760178297,0.03135806760178297,NA,0.0021964656917373704,0.9978035343082626,0.01328408006661086,0.9978035343082626,0.0021964656917373704,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7543773,SanDiegoStateUniversity,-0.06809627471393,0.03456526051408434,0.03456526051408434,NA,0.02441469038321864,0.9755853096167814,0.07663620870363519,0.9755853096167814,0.02441469038321864,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7543774,SanDiegoStateUniversity,-0.099536998998675,0.03415367726411605,0.03415367726411605,NA,0.0017819447072454642,0.9982180552927545,0.009702246015888427,0.9982180552927545,0.0017819447072454642,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7543842,AshlandUniversity,-0.06218655341537675,0.03364855655144527,0.03364855655144527,NA,0.03229252891624812,0.9677074710837519,0.09767520404069319,0.9677074710837519,0.03229252891624812,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7543896,MichiganStateUniversity,-0.06755271690313575,0.0326679556614891,0.0326679556614891,NA,0.01932665516077925,0.9806733448392208,0.06906612756406683,0.9806733448392208,0.01932665516077925,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7543902,AshlandUniversity,-0.083192159896631,0.03159582441930664,0.03159582441930664,NA,0.004231577695741229,0.9957684223042588,0.022203879448227104,0.9957684223042588,0.004231577695741229,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7543930,UCRiverside,-0.09290703633356,0.03204170573660194,0.03204170573660194,NA,0.0018683991074510686,0.9981316008925489,0.011228849959932119,0.9981316008925489,0.0018683991074510686,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7543939,UCRiverside,-0.10307429206226,0.03316973987847661,0.03316973987847661,NA,9.434498414290227e-4,0.999056550158571,0.006027425591601965,0.999056550158571,9.434498414290227e-4,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7543971,MichiganStateUniversity,-0.03286526978844375,0.03322391308252191,0.03322391308252191,NA,0.16128136116424419,0.8387186388357558,0.2935088736414835,0.8387186388357558,0.16128136116424419,-1,FALSE,FALSE,FALSE,FALSE
Stroop,7543995,MontanaStateUniversity,-0.08658757461876,0.03149107143213153,0.03149107143213153,NA,0.002983482273419269,0.9970165177265807,0.016880402328971922,0.9970165177265807,0.002983482273419269,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7543997,MontanaStateUniversity,-0.076498191008485,0.03146901872961231,0.03146901872961231,NA,0.007530584119571748,0.9924694158804283,0.03521516447834183,0.9924694158804283,0.007530584119571748,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7544070,MichiganStateUniversity,-0.061461520219569,0.03403902238376696,0.03403902238376696,NA,0.03548890271689431,0.9645110972831057,0.10324935947966063,0.9645110972831057,0.03548890271689431,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7544765,NovaSoutheasternUniversity,-0.06694601045722,0.03383628151231902,0.03383628151231902,NA,0.023934619723465,0.976065380276535,0.07756224752605378,0.976065380276535,0.023934619723465,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7544846,VirginiaCommonwealthUniversity,-0.10509697330735,0.03451138746164663,0.03451138746164663,NA,0.0011623037469113973,0.9988376962530886,0.006691457879598461,0.9988376962530886,0.0011623037469113973,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7544863,NovaSoutheasternUniversity,-0.0967220894492675,0.03379298430408657,0.03379298430408657,NA,0.002103594035424483,0.9978964059645755,0.011316874883273487,0.9978964059645755,0.002103594035424483,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7544896,MichiganStateUniversity,-0.0869022036568985,0.03319882024156689,0.03319882024156689,NA,0.004427147162163081,0.9955728528378369,0.021301123533461808,0.9955728528378369,0.004427147162163081,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7545080,UniversityOfSouthernMississippi,-0.02973927348676925,0.02814402333548422,0.02814402333548422,NA,0.14532844739556428,0.8546715526044357,0.3260641268452257,0.8546715526044357,0.14532844739556428,-1,FALSE,FALSE,FALSE,TRUE
Stroop,7545083,UniversityOfSouthernMississippi,-0.08213649797484,0.03443845982662625,0.03443845982662625,NA,0.008539040813398291,0.9914609591866017,0.034084360587211315,0.9914609591866017,0.008539040813398291,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7545103,MichiganStateUniversity,-0.0627434853335,0.02825297370464783,0.02825297370464783,NA,0.013183117138830802,0.9868168828611692,0.06345239544169545,0.9868168828611692,0.013183117138830802,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7545150,UniversityOfSouthernMississippi,-0.0781531764623925,0.03186421406506785,0.03186421406506785,NA,0.007089538878266244,0.9929104611217338,0.03296441973579278,0.9929104611217338,0.007089538878266244,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7545192,mTurk,-0.07434497669606,0.03142447667227761,0.03142447667227761,NA,0.008994845953647301,0.9910051540463527,0.04053038356181393,0.9910051540463527,0.008994845953647301,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7545193,mTurk,-0.0663596208155375,0.03109580519594145,0.03109580519594145,NA,0.016419847164453327,0.9835801528355467,0.06525720783448852,0.9835801528355467,0.016419847164453327,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7545194,mTurk,-0.0829591327247575,0.03239231569210666,0.03239231569210666,NA,0.005217449303108412,0.9947825506968916,0.025229009298520122,0.9947825506968916,0.005217449303108412,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7545195,mTurk,-0.087679938896375,0.03232946146263421,0.03232946146263421,NA,0.003343168533591623,0.9966568314664084,0.017721609188694254,0.9966568314664084,0.003343168533591623,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7545196,mTurk,-0.07223453056742,0.03452139149793881,0.03452139149793881,NA,0.01819882298461528,0.9818011770153847,0.061354156079899025,0.9818011770153847,0.01819882298461528,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7545198,mTurk,-0.057143533822176,0.03552238472790839,0.03552238472790839,NA,0.05384506266280753,0.9461549373371925,0.13292463356954276,0.9461549373371925,0.05384506266280753,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7545199,mTurk,-0.07375235232759425,0.03212283016561708,0.03212283016561708,NA,0.010839423242071211,0.9891605767579288,0.04537211743302505,0.9891605767579288,0.010839423242071211,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7545201,mTurk,-0.08033773678913,0.03271327382121385,0.03271327382121385,NA,0.007028282015980825,0.9929717179840192,0.03147895705755166,0.9929717179840192,0.007028282015980825,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7545202,mTurk,-0.080412310937045,0.03192713550374074,0.03192713550374074,NA,0.005890792302385206,0.9941092076976148,0.02840231386996872,0.9941092076976148,0.005890792302385206,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7545203,mTurk,-0.0775099495221525,0.03059625930566183,0.03059625930566183,NA,0.005649475168726936,0.9943505248312731,0.0293597757570917,0.9943505248312731,0.005649475168726936,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7545204,mTurk,-0.083592818780765,0.03384660020203698,0.03384660020203698,NA,0.006760275970245533,0.9932397240297545,0.029027957137151228,0.9932397240297545,0.006760275970245533,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7545205,mTurk,-0.077384435521015,0.03311887940136195,0.03311887940136195,NA,0.009730890504928147,0.9902691094950719,0.039937563629740214,0.9902691094950719,0.009730890504928147,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7545206,mTurk,-0.07624087482672524,0.03232357810601909,0.03232357810601909,NA,0.009170109751613587,0.9908298902483864,0.03948192552692764,0.9908298902483864,0.009170109751613587,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7545207,mTurk,-0.082839731475275,0.03139713927741416,0.03139713927741416,NA,0.004164318875423234,0.9958356811245768,0.022144612911533024,0.9958356811245768,0.004164318875423234,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7545209,mTurk,-0.0928551587746025,0.03101239700030848,0.03101239700030848,NA,0.00137614170904099,0.998623858290959,0.009269386753312014,0.998623858290959,0.00137614170904099,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7545218,mTurk,-0.07730211889447275,0.03065850794172963,0.03065850794172963,NA,0.005844576381465516,0.9941554236185345,0.030055861048097987,0.9941554236185345,0.005844576381465516,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7545219,mTurk,-0.0745060791074475,0.03507041337990647,0.03507041337990647,NA,0.016815385776019043,0.983184614223981,0.056547525575896596,0.983184614223981,0.016815385776019043,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7545223,mTurk,-0.06581840522136137,0.03159175820599103,0.03159175820599103,NA,0.01860719284997947,0.9813928071500205,0.07018456402754936,0.9813928071500205,0.01860719284997947,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7545236,mTurk,-0.0803610810560825,0.03259167082199054,0.03259167082199054,NA,0.006837408643808107,0.9931625913561919,0.030972760312628522,0.9931625913561919,0.006837408643808107,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7545239,MichiganStateUniversity,-0.062674428981455,0.0340296433234904,0.0340296433234904,NA,0.03275514655315093,0.9672448534468491,0.09735410007917289,0.9672448534468491,0.03275514655315093,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7545240,mTurk,-0.07574763980956,0.03201075582682471,0.03201075582682471,NA,0.00898299346232767,0.9910170065376723,0.03940566721838146,0.9910170065376723,0.00898299346232767,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7545279,UCRiverside,-0.0998179787055,0.03342909671609956,0.03342909671609956,NA,0.0014134435136092804,0.9985865564863907,0.008308524457665722,0.9985865564863907,0.0014134435136092804,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7545281,mTurk,-0.099843712102415,0.03232891791238925,0.03232891791238925,NA,0.0010062831915308434,0.9989937168084692,0.0066558860840624234,0.9989937168084692,0.0010062831915308434,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7545382,mTurk,-0.06326841200819575,0.03201524769447501,0.03201524769447501,NA,0.02406627798867189,0.9759337220113281,0.08361963910876402,0.9759337220113281,0.02406627798867189,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7545424,MontanaStateUniversity,-0.04939467089487125,0.0327324820622362,0.0327324820622362,NA,0.06564410032368684,0.9343558996763132,0.16758473664247053,0.9343558996763132,0.06564410032368684,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7545427,MontanaStateUniversity,-0.08708891681461475,0.03363519578593595,0.03363519578593595,NA,0.004809682834636897,0.9951903171653631,0.022316320894379627,0.9951903171653631,0.004809682834636897,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7545434,MontanaStateUniversity,-0.06791346365295,0.0286513521071195,0.0286513521071195,NA,0.008885852181313991,0.991114147818686,0.04615716675725923,0.991114147818686,0.008885852181313991,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7545464,NovaSoutheasternUniversity,-0.0782474027187305,0.02917732212128081,0.02917732212128081,NA,0.0036614886374265465,0.9963385113625735,0.022569700897702383,0.9963385113625735,0.0036614886374265465,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7545471,UCRiverside,-0.102178631752035,0.03148391389222714,0.03148391389222714,NA,5.863804976957709e-4,0.9994136195023042,0.00447266600911056,0.9994136195023042,5.863804976957709e-4,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7545615,UCRiverside,-0.09910901317456,0.03239991429148185,0.03239991429148185,NA,0.0011106517114644054,0.9988893482885356,0.007191944501334979,0.9988893482885356,0.0011106517114644054,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7545616,UCRiverside,-0.112423934888125,0.03340593050464882,0.03340593050464882,NA,3.821797426750706e-4,0.9996178202573249,0.002794568649023499,0.9996178202573249,3.821797426750706e-4,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7545699,MichiganStateUniversity,-0.047265967014627,0.03379007099214562,0.03379007099214562,NA,0.0809346380194843,0.9190653619805157,0.18659875958395644,0.9190653619805157,0.0809346380194843,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7545825,UCRiverside,-0.110444994153275,0.03318594838821279,0.03318594838821279,NA,4.3725725925736203e-4,0.9995627427407426,0.003168834131464515,0.9995627427407426,4.3725725925736203e-4,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7545924,UCRiverside,-0.101225611490175,0.03292557181188261,0.03292557181188261,NA,0.0010547144078002502,0.9989452855921997,0.006697749910799966,0.9989452855921997,0.0010547144078002502,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7545925,UCRiverside,-0.088790238279425,0.0327251872361308,0.0327251872361308,NA,0.0033317637732055427,0.9966682362267945,0.017330990445180827,0.9966682362267945,0.0033317637732055427,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7545978,UCRiverside,-0.0834784982447325,0.03228671975535869,0.03228671975535869,NA,0.004861376337241263,0.9951386236627587,0.023968939741860873,0.9951386236627587,0.004861376337241263,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7549210,MichiganStateUniversity,-0.02465225972292545,0.03292640032352488,0.03292640032352488,NA,0.22701660683026703,0.772983393169733,0.3562893963483408,0.772983393169733,0.22701660683026703,-1,FALSE,FALSE,FALSE,FALSE
Stroop,7549325,MichiganStateUniversity,-0.0468794639125125,0.03211289409375527,0.03211289409375527,NA,0.07216798238075928,0.9278320176192407,0.182645565891559,0.9278320176192407,0.07216798238075928,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7549495,MichiganStateUniversity,-0.0488606703157465,0.03355751664252884,0.03355751664252884,NA,0.07269249542674372,0.9273075045732563,0.1748007205689256,0.9273075045732563,0.07269249542674372,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7549541,UCRiverside,-0.1008885079569225,0.03405183855027404,0.03405183855027404,NA,0.0015243135010371,0.9984756864989629,0.008571216670184678,0.9984756864989629,0.0015243135010371,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7549641,MichiganStateUniversity,-0.062808696746,0.03326925653482283,0.03326925653482283,NA,0.029520359599945034,0.970479640400055,0.09268911311396111,0.970479640400055,0.029520359599945034,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7549676,IthacaCollege,-0.087480400575275,0.03320209397276475,0.03320209397276475,NA,0.004209521605112343,0.9957904783948877,0.020452246805838237,0.9957904783948877,0.004209521605112343,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7549807,VirginiaCommonwealthUniversity,-0.07590318240818425,0.03361925793051543,0.03361925793051543,NA,0.011981271853788722,0.9880187281462113,0.04600504287608864,0.9880187281462113,0.011981271853788722,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7549820,NovaSoutheasternUniversity,-0.089430686787237,0.03359630763318914,0.03359630763318914,NA,0.003884815879650838,0.9961151841203492,0.01882260924987278,0.9961151841203492,0.003884815879650838,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7549873,UCRiverside,-0.09237356437365,0.03082566923849906,0.03082566923849906,NA,0.0013648453064722954,0.9986351546935277,0.00930799914272673,0.9986351546935277,0.0013648453064722954,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7549919,BradleyUniversity,-0.104687753985075,0.03179407861819505,0.03179407861819505,NA,4.961852503553299e-4,0.9995038147496447,0.003821135492241834,0.9995038147496447,4.961852503553299e-4,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7549925,BradleyUniversity,-0.08277708001335625,0.03388562313576349,0.03388562313576349,NA,0.007286143117230304,0.9927138568827697,0.0307581971292874,0.9927138568827697,0.007286143117230304,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7549928,BradleyUniversity,-0.0561449434097635,0.03352923619509309,0.03352923619509309,NA,0.047015492023695815,0.9529845079763042,0.128940592188875,0.9529845079763042,0.047015492023695815,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7549989,VirginiaCommonwealthUniversity,-0.11113272083235,0.03226165905504662,0.03226165905504662,NA,2.858145131104939e-4,0.9997141854868895,0.00234145882864778,0.9997141854868895,2.858145131104939e-4,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7550010,CarletonUniversity,-0.06866027021166975,0.03199079155859353,0.03199079155859353,NA,0.015926477031920183,0.9840735229680798,0.06133046597450942,0.9840735229680798,0.015926477031920183,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7550041,BradleyUniversity,-0.076094791894368,0.03166473216921814,0.03166473216921814,NA,0.008127476296605596,0.9918725237033944,0.03703326573143151,0.9918725237033944,0.008127476296605596,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7550042,BradleyUniversity,-0.1002962099270325,0.03353982033842558,0.03353982033842558,NA,0.0013932342490224903,0.9986067657509775,0.008164136024766178,0.9986067657509775,0.0013932342490224903,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7550052,mTurk,-0.0916321405703625,0.0307978133032332,0.0307978133032332,NA,0.0014636026462706564,0.9985363973537293,0.009867709317318951,0.9985363973537293,0.0014636026462706564,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7550053,mTurk,-0.094051965514555,0.03198278195847416,0.03198278195847416,NA,0.0016373247843542993,0.9983626752156457,0.010115146882606618,0.9983626752156457,0.0016373247843542993,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7550055,mTurk,-0.063676676427345,0.03228145990594531,0.03228145990594531,NA,0.02427363438837149,0.9757263656116285,0.0832588590232306,0.9757263656116285,0.02427363438837149,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7550057,mTurk,-0.08100130939536,0.0323608284562976,0.0323608284562976,NA,0.006156118354435858,0.9938438816455641,0.02881163372485329,0.9938438816455641,0.006156118354435858,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7550058,mTurk,-0.0694829596404,0.03330232046413179,0.03330232046413179,NA,0.01846984607970581,0.9815301539202942,0.06505162398267117,0.9815301539202942,0.01846984607970581,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7550060,mTurk,-0.0650123871177225,0.03114939769470285,0.03114939769470285,NA,0.018438852901676905,0.9815611470983231,0.07104756741100604,0.9815611470983231,0.018438852901676905,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7550061,mTurk,-0.05994180055308725,0.031848818260823523,0.031848818260823523,NA,0.02991305316209858,0.9700869468379014,0.09886582473270467,0.9700869468379014,0.02991305316209858,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7550062,mTurk,-0.10614830037905,0.03407942218189727,0.03407942218189727,NA,9.205574588776466e-4,0.9990794425411224,0.005630741839998565,0.9990794425411224,9.205574588776466e-4,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7550065,mTurk,-0.07153732943724138,0.03157798086298042,0.03157798086298042,NA,0.011743517298182016,0.988256482701818,0.049459713510560666,0.988256482701818,0.011743517298182016,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7550067,mTurk,-0.068148288413401,0.03193002440921728,0.03193002440921728,NA,0.016409067837044766,0.9835909321629552,0.06290189586858996,0.9835909321629552,0.016409067837044766,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7550072,mTurk,-0.0804831029866125,0.0321563557179629,0.0321563557179629,NA,0.006159579831263917,0.9938404201687361,0.029102766739237285,0.9938404201687361,0.006159579831263917,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7550076,mTurk,-0.07081816351644,0.03110413868033297,0.03110413868033297,NA,0.011398835525252893,0.9886011644747471,0.049398451119558096,0.9886011644747471,0.011398835525252893,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7550078,mTurk,-0.083597174390205,0.03389017843664243,0.03389017843664243,NA,0.006818075215400565,0.9931819247845994,0.029170381644540444,0.9931819247845994,0.006818075215400565,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7550079,mTurk,-0.09049193450063124,0.0288320180280346,0.0288320180280346,NA,8.488088422385909e-4,0.9991511911577614,0.0071807593266211,0.9991511911577614,8.488088422385909e-4,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7550080,mTurk,-0.0893250859199275,0.03313387838749954,0.03313387838749954,NA,0.00351010759611059,0.9964898924038894,0.01772280185483832,0.9964898924038894,0.00351010759611059,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7550083,mTurk,-0.0847005250969075,0.03230394839654096,0.03230394839654096,NA,0.0043709413103323325,0.9956290586896677,0.02200042735356922,0.9956290586896677,0.0043709413103323325,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7550085,mTurk,-0.0784078607224025,0.03186721860900838,0.03186721860900838,NA,0.006938046571616008,0.993061953428384,0.03240503132707784,0.993061953428384,0.006938046571616008,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7550086,BradleyUniversity,-0.058106725248599,0.03370475753929668,0.03370475753929668,NA,0.04235466273535371,0.9576453372646463,0.11886942925420474,0.9576453372646463,0.04235466273535371,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7550091,mTurk,-0.09032771125818,0.03251636872041982,0.03251636872041982,NA,0.0027354456484414147,0.9972645543515586,0.014931063166951919,0.9972645543515586,0.0027354456484414147,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7550123,mTurk,-0.07687781108684,0.03379156661510447,0.03379156661510447,NA,0.011451192416824352,0.9885488075831756,0.04409621007227105,0.9885488075831756,0.011451192416824352,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7550134,MichiganStateUniversity,-0.07098483035897055,0.03446673530391304,0.03446673530391304,NA,0.019722364836260886,0.9802776351637391,0.06538918504964086,0.9802776351637391,0.019722364836260886,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7550136,VirginiaCommonwealthUniversity,-0.0791507383850735,0.03538742877140124,0.03538742877140124,NA,0.012653275993972035,0.987346724006028,0.044769243737717734,0.987346724006028,0.012653275993972035,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7550141,BradleyUniversity,-0.0733639519062105,0.03191624541879091,0.03191624541879091,NA,0.010762700851085216,0.9892372991489148,0.0455414607517457,0.9892372991489148,0.010762700851085216,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7550153,BradleyUniversity,-0.1027696815325755,0.03194084035987615,0.03194084035987615,NA,6.465631821684914e-4,0.9993534368178315,0.0047194971147936915,0.9993534368178315,6.465631821684914e-4,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7550157,BradleyUniversity,-0.077690103176435,0.03480849665715967,0.03480849665715967,NA,0.012809818394234673,0.9871901816057653,0.04621953396372469,0.9871901816057653,0.012809818394234673,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7550161,UCRiverside,-0.084585118747965,0.02848471338366303,0.02848471338366303,NA,0.0014914645607944088,0.9985085354392056,0.011563593409290696,0.9985085354392056,0.0014914645607944088,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7550164,UCRiverside,-0.110384116276025,0.03196169616745252,0.03196169616745252,NA,2.765400131297113e-4,0.9997234599868703,0.0023202280736892567,0.9997234599868703,2.765400131297113e-4,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7550172,mTurk,-0.0616375285276925,0.03068068101509709,0.03068068101509709,NA,0.022268497098908546,0.9777315029010915,0.08347383258179597,0.9777315029010915,0.022268497098908546,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7550189,BradleyUniversity,-0.064700762861865,0.03536053098569964,0.03536053098569964,NA,0.03364402214472462,0.9663559778552754,0.09478706944653803,0.9663559778552754,0.03364402214472462,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7550231,UCRiverside,-0.0959467461098,0.03288198499078179,0.03288198499078179,NA,0.0017619176211864929,0.9982380823788135,0.010242211373195031,0.9982380823788135,0.0017619176211864929,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7550265,UCRiverside,-0.1076138282123,0.03475885865716656,0.03475885865716656,NA,9.807135729192895e-4,0.9990192864270807,0.005736825764081188,0.9990192864270807,9.807135729192895e-4,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7550327,MichiganStateUniversity,-0.04756923109333585,0.03275667890286932,0.03275667890286932,NA,0.07322307776606674,0.9267769222339333,0.18042797695198165,0.9267769222339333,0.07322307776606674,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7550359,UCRiverside,-0.083367010810365,0.0327343510893591,0.0327343510893591,NA,0.005436183146935503,0.9945638168530645,0.025651424006504886,0.9945638168530645,0.005436183146935503,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7550360,UCRiverside,-0.10939576705325,0.03300930286933337,0.03300930286933337,NA,4.597112092853406e-4,0.9995402887907147,0.003338192035273635,0.9995402887907147,4.597112092853406e-4,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7550421,MichiganStateUniversity,-0.052865366934443,0.0342532483730413,0.0342532483730413,NA,0.06137075840547235,0.9386292415945277,0.15195856940054542,0.9386292415945277,0.06137075840547235,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7550481,UCRiverside,-0.126115242791,0.03282190915069045,0.03282190915069045,NA,6.091596536939026e-5,0.9999390840346306,6.080980177112227e-4,0.9999390840346306,6.091596536939026e-5,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7550482,UCRiverside,-0.0953556120622175,0.03391394169486761,0.03391394169486761,NA,0.0024640713358389243,0.9975359286641611,0.012807633143426478,0.9975359286641611,0.0024640713358389243,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7551388,MichiganStateUniversity,-0.071487772610389,0.03127760109894102,0.03127760109894102,NA,0.011139127576510921,0.9888608724234891,0.04814380666739515,0.9888608724234891,0.011139127576510921,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7551504,MichiganStateUniversity,-0.089036791006455,0.03445481147145825,0.03445481147145825,NA,0.0048808062399743335,0.9951191937600257,0.021775196043978373,0.9951191937600257,0.0048808062399743335,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7551528,MiamiUniversity,-0.0594924931579095,0.03418528042752982,0.03418528042752982,NA,0.040903563018027445,0.9590964369819726,0.11396752337460714,0.9590964369819726,0.040903563018027445,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7551534,MiamiUniversity,-0.0829615808224775,0.03391745528273515,0.03391745528273515,NA,0.007222854084814934,0.9927771459151851,0.030504044278549247,0.9927771459151851,0.007222854084814934,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7551542,VirginiaCommonwealthUniversity,-0.0980928153060675,0.03323799153790965,0.03323799153790965,NA,0.0015825776247049284,0.9984174223752951,0.009208734177183486,0.9984174223752951,0.0015825776247049284,-1,TRUE,FALSE,FALSE,FALSE
